Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-09 00:00:00-04:00,38.036619845699455,38.72910326125566,37.96987276904663,38.00324630737305,4904000,0.0,0.0
2018-04-10 00:00:00-04:00,38.5872715676961,39.05449156919801,38.478809156464685,38.76247787475586,4729400,0.0,0.0
2018-04-11 00:00:00-04:00,38.420406341552734,38.78750890116577,38.25354183106279,38.420406341552734,4781700,0.0,0.0
2018-04-12 00:00:00-04:00,38.820881218113,39.479994317370874,38.737450549991536,39.238040924072266,5150800,0.0,0.0
2018-04-13 00:00:00-04:00,39.53839809591942,39.62183195025002,38.962718823080756,39.14626693725586,4520800,0.0,0.0
2018-04-16 00:00:00-04:00,39.48833399219929,39.663540281337255,39.229693863465464,39.53839111328125,4049700,0.0,0.0
2018-04-17 00:00:00-04:00,39.830405997404554,39.830405997404554,39.02111523326095,39.12957763671875,4298800,0.0,0.0
2018-04-18 00:00:00-04:00,39.2130126953125,39.55508352981563,39.15461059059314,39.2130126953125,4121300,0.0,0.0
2018-04-19 00:00:00-04:00,39.23804161963205,39.66354630955183,39.23804161963205,39.58011245727539,3902000,0.0,0.0
2018-04-20 00:00:00-04:00,39.71359862424057,39.81371923483589,39.19632153353402,39.621826171875,4377800,0.0,0.0
2018-04-23 00:00:00-04:00,39.772001090131475,39.830406371523225,39.41324670487947,39.54673767089844,3726000,0.0,0.0
2018-04-24 00:00:00-04:00,39.80537738234153,40.280939180616265,39.2797584575174,39.721946716308594,5581100,0.0,0.0
2018-04-25 00:00:00-04:00,39.78034551859938,40.089042776520564,39.41324616276543,39.905494689941406,4907800,0.0,0.0
2018-04-26 00:00:00-04:00,39.83874303146567,40.280931202678204,39.68856531620947,40.18915557861328,4057400,0.0,0.0
2018-04-27 00:00:00-04:00,39.96390405134316,40.422779125205615,39.80538131447481,40.372718811035156,2795300,0.0,0.0
2018-04-30 00:00:00-04:00,40.42277445210643,40.57295219458021,39.772003173828125,39.772003173828125,3899400,0.0,0.0
2018-05-01 00:00:00-04:00,39.70525597534691,39.813718376482306,39.11289003080265,39.46330261230469,5752500,0.0,0.0
2018-05-02 00:00:00-04:00,39.2380302480057,39.24637522215289,37.50264799837757,37.58607864379883,8371700,0.0,0.0
2018-05-03 00:00:00-04:00,38.1450876499241,38.72910873987294,36.601594702080924,37.26070785522461,10062200,0.0,0.0
2018-05-04 00:00:00-04:00,37.12594563768733,39.15574417682491,37.041719698846755,38.93675994873047,7519300,0.42,0.0
2018-05-07 00:00:00-04:00,38.953606010110285,39.61055228334482,38.6756652250396,39.543174743652344,6312500,0.0,0.0
2018-05-08 00:00:00-04:00,39.38314175761423,39.821106951738294,38.987291134627455,39.20627212524414,5888100,0.0,0.0
2018-05-09 00:00:00-04:00,39.41683316852711,39.593702805560085,38.65881906143263,39.23996353149414,5776000,0.0,0.0
2018-05-10 00:00:00-04:00,39.23154526045751,39.59370554630789,39.037827210803385,39.492637634277344,3748900,0.0,0.0
2018-05-11 00:00:00-04:00,39.644242439927844,39.7790007314571,39.282078929025886,39.391571044921875,3097200,0.0,0.0
2018-05-14 00:00:00-04:00,39.49263723136034,39.72004244077725,39.39156932036092,39.55159378051758,3378800,0.0,0.0
2018-05-15 00:00:00-04:00,39.59370152537241,40.41909956395346,39.560014366710654,39.98955535888672,4813500,0.0,0.0
2018-05-16 00:00:00-04:00,39.93902692474199,40.51175049171661,39.8211138161692,40.33488082885742,3776600,0.0,0.0
2018-05-17 00:00:00-04:00,40.28434551560737,40.629663828009605,39.97271436539995,40.57912826538086,4076000,0.0,0.0
2018-05-18 00:00:00-04:00,40.427519472680764,40.51174218642595,40.21695947542722,40.242225646972656,2881300,0.0,0.0
2018-05-21 00:00:00-04:00,40.43594947438126,40.587552963236135,40.3180363636922,40.50333023071289,3036600,0.0,0.0
2018-05-22 00:00:00-04:00,40.5285986750902,41.01709954714773,40.47806631790596,40.81496047973633,3217100,0.0,0.0
2018-05-23 00:00:00-04:00,40.587545792282626,40.81495098538729,40.25065170882036,40.8065299987793,4083300,0.0,0.0
2018-05-24 00:00:00-04:00,40.47805630953371,40.865485945646164,40.12431383225096,40.427520751953125,4649200,0.0,0.0
2018-05-25 00:00:00-04:00,40.30960957599747,40.393832296403055,39.880065348412806,40.14958190917969,4415700,0.0,0.0
2018-05-29 00:00:00-04:00,39.6021276182028,39.61897280478443,37.79973442154896,38.035560607910156,8450800,0.0,0.0
2018-05-30 00:00:00-04:00,38.59986634271824,39.17258666995598,38.34719173574467,38.95360565185547,6501700,0.0,0.0
2018-05-31 00:00:00-04:00,38.82727048974269,38.94518681218276,38.31350668569308,38.73462677001953,5631500,0.0,0.0
2018-06-01 00:00:00-04:00,39.37472523101769,39.568440071206254,39.206276566060794,39.29892349243164,4324100,0.0,0.0
2018-06-04 00:00:00-04:00,38.945182913551974,39.341033568425914,38.945182913551974,39.0209846496582,5332900,0.0,0.0
2018-06-05 00:00:00-04:00,38.84411518162443,39.0799446105957,38.507221046208834,39.0799446105957,6374300,0.0,0.0
2018-06-06 00:00:00-04:00,39.34945306609558,39.74530367366403,38.903063689974594,39.71161651611328,5266100,0.0,0.0
2018-06-07 00:00:00-04:00,39.88849225211204,39.99798436637411,39.534749734069564,39.66108703613281,5516400,0.0,0.0
2018-06-08 00:00:00-04:00,39.60212990228408,39.997983777556506,39.53474915207132,39.93060302734375,3822500,0.0,0.0
2018-06-11 00:00:00-04:00,39.99798205472386,40.26749861818399,39.95586748120939,40.09062576293945,5273000,0.0,0.0
2018-06-12 00:00:00-04:00,40.07378375936927,40.09904993314658,39.854799543663056,39.997982025146484,7390000,0.0,0.0
2018-06-13 00:00:00-04:00,40.05694466535723,40.29277089085774,39.568443812087466,39.585289001464844,7864500,0.0,0.0
2018-06-14 00:00:00-04:00,39.71162319213802,39.71162319213802,39.03782852160064,39.391571044921875,6144900,0.0,0.0
2018-06-15 00:00:00-04:00,39.02098794988888,39.11363166817329,38.17874779431579,39.00414276123047,13656000,0.0,0.0
2018-06-18 00:00:00-04:00,38.818844533783235,39.38314383237517,38.507216610872625,39.27365493774414,6471100,0.0,0.0
2018-06-19 00:00:00-04:00,38.8356847108468,38.9451768042445,38.4482551039201,38.51563262939453,8598400,0.0,0.0
2018-06-20 00:00:00-04:00,38.658828122896765,38.7346298726629,38.34719692225182,38.56618118286133,7346300,0.0,0.0
2018-06-21 00:00:00-04:00,38.39773898717262,38.71779123063609,38.262980655118334,38.456695556640625,5507900,0.0,0.0
2018-06-22 00:00:00-04:00,38.75146210568724,38.87779939449281,38.41456802369022,38.4987907409668,7494500,0.0,0.0
2018-06-25 00:00:00-04:00,38.25454647906885,38.532487273722836,37.6986681026521,38.06925582885742,7889300,0.0,0.0
2018-06-26 00:00:00-04:00,38.09451744010956,38.17874337364919,37.850267052180904,37.90080261230469,5514500,0.0,0.0
2018-06-27 00:00:00-04:00,37.757625910438236,38.161900780228365,36.96591814581955,36.974342346191406,9174400,0.0,0.0
2018-06-28 00:00:00-04:00,36.949069577402256,37.227010332204685,36.64586264957807,37.008026123046875,6912200,0.0,0.0
2018-06-29 00:00:00-04:00,37.25228042290294,37.521797006448274,36.6964020677293,36.7216682434082,5798600,0.0,0.0
2018-07-02 00:00:00-04:00,36.47742113465946,36.82273945894889,36.426885570291084,36.70482635498047,5637900,0.0,0.0
2018-07-03 00:00:00-04:00,36.74694516899412,36.92381486080568,36.494273721707344,36.55323028564453,2605500,0.0,0.0
2018-07-05 00:00:00-04:00,36.83115609996808,36.915382030642185,36.426881271404575,36.6879768371582,3743800,0.0,0.0
2018-07-06 00:00:00-04:00,36.502684572794145,37.024872513873504,36.29212455638737,36.83115768432617,3900200,0.0,0.0
2018-07-09 00:00:00-04:00,37.43757229294353,38.41457065969052,37.11752016212734,38.29665756225586,7770400,0.0,0.0
2018-07-10 00:00:00-04:00,38.34718869772552,38.422990431234055,37.69866346946162,37.82500076293945,4732800,0.0,0.0
2018-07-11 00:00:00-04:00,37.55549283572991,37.76605289800404,36.99119019813161,37.13437271118164,4259600,0.0,0.0
2018-07-12 00:00:00-04:00,37.41229312130232,37.44598348687004,36.74692607223529,37.21857833862305,3853400,0.0,0.0
2018-07-13 00:00:00-04:00,37.07540916099028,37.42914845673279,37.02487359893094,37.227012634277344,3767100,0.0,0.0
