Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-09 00:00:00-04:00,46.229368995358705,46.48241843757732,45.89778708240446,46.11593246459961,2654300,0.0,0.0
2018-04-10 00:00:00-04:00,46.325359574320046,46.43006843949463,45.444053579217226,45.47895431518555,3985500,0.0,0.0
2018-04-11 00:00:00-04:00,45.1473788081686,45.67092649886652,43.77742247119344,44.51039123535156,6767600,0.0,0.0
2018-04-12 00:00:00-04:00,44.632552574396726,44.71980940764063,43.32368010392919,43.68143844604492,6522500,0.0,0.0
2018-04-13 00:00:00-04:00,43.78614717213473,44.80706609810141,43.42838883115904,43.690162658691406,2951200,0.0,0.0
2018-04-16 00:00:00-04:00,43.9170307932931,44.6412717453419,43.52436843199703,44.41440200805664,3181000,0.0,0.0
2018-04-17 00:00:00-04:00,44.56273700504747,45.025204135572956,44.10026987452198,44.623817443847656,2222100,0.0,0.0
2018-04-18 00:00:00-04:00,44.772161928052526,45.24335345001627,44.632549008834644,44.64999771118164,1281300,0.0,0.0
2018-04-19 00:00:00-04:00,44.72853652705197,45.365524097957895,44.44058629662255,44.458038330078125,2446800,0.0,0.0
2018-04-20 00:00:00-04:00,44.50166631043236,44.519118343715796,42.791406992276386,43.044456481933594,4512600,0.0,0.0
2018-04-23 00:00:00-04:00,43.07063153155957,43.6552596495627,42.94847063099981,43.376033782958984,2307700,0.0,0.0
2018-04-24 00:00:00-04:00,43.58544921875,44.14390087984086,43.26259497630081,43.58544921875,2477700,0.0,0.0
2018-04-25 00:00:00-04:00,43.5767171738252,44.34458979521956,43.358571807524974,43.99555587768555,2375900,0.0,0.0
2018-04-26 00:00:00-04:00,43.951936068060945,44.143905093121184,43.515645250112975,43.65525817871094,1746600,0.0,0.0
2018-04-27 00:00:00-04:00,43.794863306274216,43.87339577266151,43.16660690381003,43.60289764404297,4060600,0.0,0.0
2018-04-30 00:00:00-04:00,43.786144575820884,43.786144575820884,42.88738660075248,42.93101501464844,2281500,0.0,0.0
2018-05-01 00:00:00-04:00,42.878658176508324,43.314948965164106,42.34638288176674,43.28877258300781,2262100,0.0,0.0
2018-05-02 00:00:00-04:00,43.210243235783025,43.68143812051215,42.634339486214586,42.74777603149414,2429600,0.0,0.0
2018-05-03 00:00:00-04:00,42.69541423019545,42.861203521426056,41.48252644457079,42.529624938964844,3956000,0.0,0.0
2018-05-04 00:00:00-04:00,43.62907150968461,46.491137535557044,43.08807195498204,46.3951530456543,8772500,0.0,0.0
2018-05-07 00:00:00-04:00,46.22064902011561,46.26427743495782,44.97285704954728,45.740726470947266,4782000,0.0,0.0
2018-05-08 00:00:00-04:00,45.740721850991804,46.0112233215075,44.396948834949754,44.73725509643555,2854300,0.0,0.0
2018-05-09 00:00:00-04:00,44.75470817991863,45.30443215589025,44.49293438250818,44.88559341430664,1655800,0.0,0.0
2018-05-10 00:00:00-04:00,45.0950173937858,45.714549531456086,44.807063867788976,45.65346908569336,1764900,0.0,0.0
2018-05-11 00:00:00-04:00,45.67092271098878,45.88906811879278,45.321888727048496,45.82798767089844,2489500,0.0,0.0
2018-05-14 00:00:00-04:00,46.33408045991943,48.40210119637727,45.87161328874675,46.814002990722656,9292700,0.0,0.0
2018-05-15 00:00:00-04:00,47.442253397825205,48.42827138690957,47.09322280843337,47.48588180541992,6122300,0.0,0.0
2018-05-16 00:00:00-04:00,47.573149444323306,47.669133953334374,46.60458333140748,46.9710693359375,4001100,0.0,0.0
2018-05-17 00:00:00-04:00,46.33407237786899,47.03214018140627,43.58544288381838,45.03392791748047,11988700,0.0,0.0
2018-05-18 00:00:00-04:00,45.04266087306609,45.9414221768173,44.80706344365372,45.156097412109375,5355000,0.0,0.0
2018-05-21 00:00:00-04:00,45.68837076773119,45.880339775058715,45.22590360858885,45.37424087524414,3564000,0.0,0.0
2018-05-22 00:00:00-04:00,45.40041750530435,45.61856289532197,44.929225992628496,44.95540237426758,1980400,0.0,0.0
2018-05-23 00:00:00-04:00,44.667452454553114,44.876873510414114,43.95193578403306,44.0740966796875,3718300,0.0,0.0
2018-05-24 00:00:00-04:00,44.25733822244151,44.40567549135186,43.84722382005605,44.152626037597656,2515400,0.0,0.0
2018-05-25 00:00:00-04:00,44.178797500212035,44.885586308465,44.170069822120524,44.4754753112793,1987300,0.0,0.0
2018-05-29 00:00:00-04:00,44.22243190622582,44.475481347078755,43.68143229331922,43.86467361450195,3026600,0.0,0.0
2018-05-30 00:00:00-04:00,44.20497941916866,44.946672375505436,43.89084954117001,44.70235061645508,3598500,0.0,0.0
2018-05-31 00:00:00-04:00,44.50166216140585,44.58891899105277,43.506919657438324,43.951934814453125,5211500,0.0,0.0
2018-06-01 00:00:00-04:00,44.06536462453662,44.11772071150774,43.515637361559484,43.61162185668945,2107900,0.0,0.0
2018-06-04 00:00:00-04:00,43.716331830239824,43.78613994800294,43.585446602385375,43.725059509277344,2444400,0.0,0.0
2018-06-05 00:00:00-04:00,43.89085721435695,44.00429376316222,43.52437451171134,43.829776763916016,2243600,0.0,0.0
2018-06-06 00:00:00-04:00,43.96938891923798,44.32714726347393,43.445841259402144,44.18753433227539,4369200,0.0,0.0
2018-06-07 00:00:00-04:00,44.44148371237885,45.18582249746652,44.266344192208656,44.66916275024414,4457600,0.18,0.0
2018-06-08 00:00:00-04:00,44.66040883735445,45.03695764969441,44.60786597731564,44.77425003051758,1985100,0.0,0.0
2018-06-11 00:00:00-04:00,44.721699587193335,45.84258702055454,44.704185303483555,45.527339935302734,4556600,0.0,0.0
2018-06-12 00:00:00-04:00,45.72875121671114,45.938915949539755,45.4923133868978,45.86886215209961,1987300,0.0,0.0
2018-06-13 00:00:00-04:00,47.375056293778464,48.18069671882032,46.893425137545755,47.515167236328125,6966000,0.0,0.0
2018-06-14 00:00:00-04:00,47.8041554560263,48.460926228911525,47.79539998221174,48.268272399902344,2948800,0.0,0.0
2018-06-15 00:00:00-04:00,48.30329411951892,49.34536906199092,48.30329411951892,49.13520431518555,4680700,0.0,0.0
2018-06-18 00:00:00-04:00,49.03887068704992,49.87078076859254,48.98632783730236,49.31033706665039,4023700,0.0,0.0
2018-06-19 00:00:00-04:00,48.78492924864732,49.686896660237764,48.64481829255202,49.44169998168945,3480400,0.0,0.0
2018-06-20 00:00:00-04:00,49.914578245568315,51.22811977834643,49.914578245568315,50.96541213989258,4075200,0.0,0.0
2018-06-21 00:00:00-04:00,50.676424599401756,50.93913220260512,49.24904539714371,49.389156341552734,3639100,0.0,0.0
2018-06-22 00:00:00-04:00,49.72191689890035,49.90581522446465,49.36288240119234,49.65186309814453,5465000,0.0,0.0
2018-06-25 00:00:00-04:00,49.59056270918733,49.88829886617173,48.70610971027417,49.24904251098633,3253700,0.0,0.0
2018-06-26 00:00:00-04:00,49.13520239042099,49.27531332963884,48.50470149368652,48.91627883911133,2412900,0.0,0.0
2018-06-27 00:00:00-04:00,49.161468486218595,49.55553151732902,48.7236214162088,48.78491973876953,2490400,0.0,0.0
2018-06-28 00:00:00-04:00,49.038880212051765,49.266559257498216,48.25951282887732,49.1527214050293,2239000,0.0,0.0
2018-06-29 00:00:00-04:00,49.14396542692648,49.69565379648543,48.863743505358805,49.231536865234375,2435400,0.0,0.0
2018-07-02 00:00:00-04:00,49.012610646278894,49.29283255278738,48.60103325962204,49.021366119384766,1766700,0.0,0.0
2018-07-03 00:00:00-04:00,49.1089443070199,49.3453788589904,48.60979541811248,48.723636627197266,888100,0.0,0.0
2018-07-05 00:00:00-04:00,49.02136679598819,49.87954681407878,48.916284414724295,49.82700729370117,2020000,0.0,0.0
2018-07-06 00:00:00-04:00,49.967112597119495,51.00918749968019,49.914569742176326,50.9216194152832,2642000,0.0,0.0
2018-07-09 00:00:00-04:00,50.965406650386264,51.14930164344566,50.21230905156187,51.11427307128906,2437100,0.0,0.0
2018-07-10 00:00:00-04:00,51.298171065747766,51.61341819154771,50.70269870505597,51.43828201293945,2454300,0.0,0.0
2018-07-11 00:00:00-04:00,51.13179484476863,52.18262877978428,50.781519093436074,51.92867660522461,4434200,0.0,0.0
2018-07-12 00:00:00-04:00,52.06002640504905,52.121324738339666,51.67471877806958,51.77104568481445,1718500,0.0,0.0
2018-07-13 00:00:00-04:00,51.57838957904871,51.7185005170558,51.3069231751876,51.674713134765625,1143900,0.0,0.0
2018-07-16 00:00:00-04:00,51.674711721753184,51.72725457475969,51.15805202563446,51.51708984375,2507100,0.0,0.0
2018-07-17 00:00:00-04:00,51.14055365202792,51.49958821788509,50.46626857166025,50.80778884887695,1850900,0.0,0.0
2018-07-18 00:00:00-04:00,50.807778276193915,51.28065394955809,50.685181621730976,50.98291778564453,2103000,0.0,0.0
2018-07-19 00:00:00-04:00,50.97415828297912,51.11426922054161,50.28235906729194,50.29987335205078,1645700,0.0,0.0
2018-07-20 00:00:00-04:00,50.212312780691654,50.23858254150584,49.441700838557736,50.11598587036133,2313400,0.0,0.0
2018-07-23 00:00:00-04:00,50.133500253452326,50.22106835000595,49.739437137943526,49.80073547363281,1256900,0.0,0.0
2018-07-24 00:00:00-04:00,50.22107210587531,50.299884734871206,49.292838187155844,49.616844177246094,2123300,0.0,0.0
2018-07-25 00:00:00-04:00,49.739436810835386,50.20355707294183,49.48548465578773,50.18604278564453,2324500,0.0,0.0
2018-07-26 00:00:00-04:00,50.39620309800518,51.24562758405083,50.37868881225586,50.37868881225586,1492700,0.0,0.0
2018-07-27 00:00:00-04:00,50.615127626436156,50.67642595747606,46.59569083413193,47.29624557495117,15397800,0.0,0.0
2018-07-30 00:00:00-04:00,46.66573697805609,46.805847893191896,44.581584192466686,44.90559005737305,15733900,0.0,0.0
2018-07-31 00:00:00-04:00,45.01067798399744,46.385517450940405,44.66915447967043,46.122806549072266,10900200,0.0,0.0
2018-08-01 00:00:00-04:00,46.131568072995535,46.41178993365621,45.544851255637944,46.01772689819336,4070600,0.0,0.0
2018-08-02 00:00:00-04:00,45.93016143891939,46.376764010909234,45.203333649778976,46.16659927368164,5450500,0.0,0.0
2018-08-03 00:00:00-04:00,45.7112409003849,46.57817634445035,44.84430211581097,46.55190658569336,8242700,0.0,0.0
2018-08-06 00:00:00-04:00,46.33298032444651,46.40303746439862,45.79880632409066,46.28043746948242,3676000,0.0,0.0
2018-08-07 00:00:00-04:00,46.368016166868046,47.11235502280713,46.149092580943744,46.604454040527344,3220700,0.0,0.0
2018-08-08 00:00:00-04:00,46.54315111294386,46.84964276680367,46.42055111089145,46.55190658569336,1969800,0.0,0.0
2018-08-09 00:00:00-04:00,46.67450042688808,47.979286261280855,46.525634015582554,46.91093826293945,4561500,0.0,0.0
2018-08-10 00:00:00-04:00,46.59569054133394,46.69201744393663,45.9038912776496,45.99146270751953,2406400,0.0,0.0
2018-08-13 00:00:00-04:00,46.04399901023876,46.315462052916644,45.606151944750025,45.71998977661133,1734900,0.0,0.0
2018-08-14 00:00:00-04:00,45.965197806640546,46.21914662883072,45.78129945473264,46.03525161743164,1103900,0.0,0.0
2018-08-15 00:00:00-04:00,45.746269542042604,46.31546880586428,45.42226026117356,46.236656188964844,2286100,0.0,0.0
2018-08-16 00:00:00-04:00,46.41180521369325,46.7971095638274,46.22791018343666,46.394290924072266,1432000,0.0,0.0
2018-08-17 00:00:00-04:00,46.38553045460305,46.90219025100474,46.32423211778495,46.604454040527344,1525900,0.0,0.0
2018-08-20 00:00:00-04:00,46.805856634224654,47.033535661149195,46.58693307965906,46.902183532714844,1074700,0.0,0.0
2018-08-21 00:00:00-04:00,47.024781179883206,47.541440913167435,46.87591142257669,47.2612190246582,2038200,0.0,0.0
2018-08-22 00:00:00-04:00,47.28748974416017,47.28748974416017,46.674503097893435,46.74456024169922,1389300,0.0,0.0
2018-08-23 00:00:00-04:00,46.65699264522708,46.79710360384153,46.14033285899089,46.30671691894531,1729000,0.0,0.0
2018-08-24 00:00:00-04:00,46.35925580356478,46.79710296078189,46.32423056977403,46.499366760253906,1149500,0.0,0.0
2018-08-27 00:00:00-04:00,46.700783937713474,47.0773294563022,46.63948225646844,46.98976135253906,2139000,0.0,0.0
2018-08-28 00:00:00-04:00,46.972246197196796,47.17365550454389,46.63948139611905,46.75332260131836,1247800,0.0,0.0
2018-08-29 00:00:00-04:00,46.88466288140794,47.39256372197212,46.51686962261302,47.19115447998047,1665400,0.0,0.0
2018-08-30 00:00:00-04:00,47.0247863423407,47.09484015190443,46.15784748299176,46.420555114746094,1839800,0.0,0.0
2018-08-31 00:00:00-04:00,46.28044008441518,46.6307191229506,46.20162746777014,46.4293098449707,1708100,0.0,0.0
2018-09-04 00:00:00-04:00,46.271680809150325,46.31546485024204,45.74626563503344,46.052757263183594,1984300,0.0,0.0
2018-09-05 00:00:00-04:00,46.665751494149085,47.033541508096874,46.044009323613295,46.36801528930664,3906100,0.0,0.0
2018-09-06 00:00:00-04:00,45.09825258646187,48.74114042875768,45.09825258646187,47.83041763305664,9002800,0.0,0.0
2018-09-07 00:00:00-04:00,48.190638616677994,50.211397394580466,47.89191801615311,49.25373458862305,6751700,0.18,0.0
2018-09-10 00:00:00-04:00,49.4030961485602,49.42066834393559,47.329624016014954,48.49814987182617,11239800,0.0,0.0
2018-09-11 00:00:00-04:00,48.04128443841183,49.060448343075606,48.04128443841183,48.67387008666992,4247400,0.0,0.0
2018-09-12 00:00:00-04:00,48.55086057080784,48.911082178306536,48.14671015294167,48.445430755615234,4065200,0.0,0.0
2018-09-13 00:00:00-04:00,48.67386173966532,49.833599661554395,48.62992958152839,49.38551712036133,3297300,0.0,0.0
