Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-09 00:00:00-04:00,35.01863330360243,35.6535224422223,34.755607259623595,34.87351608276367,4038400,0.0,0.0
2018-04-10 00:00:00-04:00,35.39957016183901,36.00725099633362,35.31794149630594,35.62631607055664,8257900,0.0,0.0
2018-04-11 00:00:00-04:00,35.36329397278263,36.23399744486167,35.18189655113248,35.95283126831055,3749500,0.0,0.0
2018-04-12 00:00:00-04:00,36.02538502039171,36.13422206949359,35.52654133728432,35.717010498046875,3630200,0.0,0.0
2018-04-13 00:00:00-04:00,35.98911142131229,37.23167805002898,35.98911142131229,36.8416748046875,4684300,0.0,0.0
2018-04-16 00:00:00-04:00,36.524229176747696,37.177258461415335,36.2702748815404,36.9958610534668,3431500,0.0,0.0
2018-04-17 00:00:00-04:00,37.0956328589002,37.70331024677523,36.78725827792641,37.5037727355957,3834000,0.0,0.0
2018-04-18 00:00:00-04:00,37.97539987675705,39.335875187678475,37.89377121970706,38.85517501831055,4629600,0.0,0.0
2018-04-19 00:00:00-04:00,39.00936119992356,39.308667433976666,38.08424101799214,38.12051773071289,4737100,0.0,0.0
2018-04-20 00:00:00-04:00,37.938041866078564,38.047530185011944,37.363222100679245,37.819427490234375,5190900,0.25,0.0
2018-04-23 00:00:00-04:00,37.50921083370266,37.89242172241211,36.90701980817981,37.89242172241211,4601200,0.0,0.0
2018-04-24 00:00:00-04:00,37.855926967259805,38.357752228959384,37.034755825881504,37.08037567138672,4248400,0.0,0.0
2018-04-25 00:00:00-04:00,36.916133782166206,37.76467595864144,36.65153386034696,37.408836364746094,4391700,0.0,0.0
2018-04-26 00:00:00-04:00,37.34496675847394,37.691683766808616,36.91613265554868,37.299346923828125,3568000,0.0,0.0
2018-04-27 00:00:00-04:00,37.02561773288433,37.25372034539179,36.56941250786941,36.66065216064453,4044400,0.0,0.0
2018-04-30 00:00:00-04:00,36.50554817107252,37.600441635070325,36.45080576024337,37.363216400146484,3946300,0.0,0.0
2018-05-01 00:00:00-04:00,37.071250973027375,37.18986186843893,36.50555378330847,36.90701675415039,2760400,0.0,0.0
2018-05-02 00:00:00-04:00,36.843137837364175,37.94715373318127,36.56028932265842,37.46357727050781,4439200,0.0,0.0
2018-05-03 00:00:00-04:00,37.7099331427173,37.89241248491015,34.73547252921702,35.164306640625,7491500,0.0,0.0
2018-05-04 00:00:00-04:00,35.2190527541562,36.313946325287475,35.11869049762569,36.03110122680664,3881200,0.0,0.0
2018-05-07 00:00:00-04:00,36.5055508515797,37.70081013062287,35.90335992424915,36.01285171508789,3830200,0.0,0.0
2018-05-08 00:00:00-04:00,35.92159958098667,36.61503349409393,35.18254932061654,36.60590744018555,4425800,0.0,0.0
2018-05-09 00:00:00-04:00,37.36322128549183,38.540232000201165,37.22635827938299,37.63694381713867,4512800,0.0,0.0
2018-05-10 00:00:00-04:00,37.947162751964356,38.22088527738958,37.53657722354115,37.99278259277344,3201400,0.0,0.0
2018-05-11 00:00:00-04:00,38.01103115096749,38.102270832407434,37.563948358541964,37.782928466796875,2217200,0.0,0.0
2018-05-14 00:00:00-04:00,38.05664698625105,38.79570085818437,38.020149725288086,38.604095458984375,2478400,0.0,0.0
2018-05-15 00:00:00-04:00,38.503732738574975,38.81395251984606,38.20263553297187,38.79570388793945,2031500,0.0,0.0
2018-05-16 00:00:00-04:00,38.67708014631152,38.9872998523918,38.27562078338343,38.923431396484375,1806300,0.0,0.0
2018-05-17 00:00:00-04:00,39.22454120512772,40.237314253483056,39.060306985270984,40.15519714355469,4359800,0.0,0.0
2018-05-18 00:00:00-04:00,40.1551854299817,40.191682686096875,39.689857596507885,40.06394577026367,3321800,0.0,0.0
2018-05-21 00:00:00-04:00,40.33767800487785,40.60227795497761,40.082204111303334,40.401546478271484,2086100,0.0,0.0
2018-05-22 00:00:00-04:00,40.41979081604762,40.83949887677381,39.215409044920946,39.352272033691406,2935800,0.0,0.0
2018-05-23 00:00:00-04:00,38.886955149700306,39.19717502337293,38.36688116745087,38.84133529663086,2275700,0.0,0.0
2018-05-24 00:00:00-04:00,38.138763517586284,38.375992229757394,37.57306990333032,37.646060943603516,3068600,0.0,0.0
2018-05-25 00:00:00-04:00,36.770152171473896,36.8157720124163,35.584018904117464,35.83949279785156,5018000,0.0,0.0
